station_name,station_type,province,city,district,start_time,end_time,up_arrival_delay_number,down_arrival_delay_number,up_departure_delay_number,down_depature_delay_number,wind,weather,temperature,major_holiday
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 16:00,2019/11/24 17:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 17:00,2019/11/24 18:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 18:00,2019/11/24 19:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 19:00,2019/11/24 20:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 20:00,2019/11/24 21:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 21:00,2019/11/24 22:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 22:00,2019/11/24 23:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/24 23:00,2019/11/25 0:00,0,0,0,0,gentle breeze from the NW,cloudy,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 0:00,2019/11/25 1:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 1:00,2019/11/25 2:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 2:00,2019/11/25 3:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 3:00,2019/11/25 4:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 4:00,2019/11/25 5:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 5:00,2019/11/25 6:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 6:00,2019/11/25 7:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 7:00,2019/11/25 8:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 8:00,2019/11/25 9:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 9:00,2019/11/25 10:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 10:00,2019/11/25 11:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 11:00,2019/11/25 12:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 12:00,2019/11/25 13:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 13:00,2019/11/25 14:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 14:00,2019/11/25 15:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 15:00,2019/11/25 16:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 16:00,2019/11/25 17:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 17:00,2019/11/25 18:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 18:00,2019/11/25 19:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 19:00,2019/11/25 20:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 20:00,2019/11/25 21:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 21:00,2019/11/25 22:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 22:00,2019/11/25 23:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/25 23:00,2019/11/26 0:00,0,0,0,0,moderate breeze from the W,sunny,-5,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 0:00,2019/11/26 1:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 1:00,2019/11/26 2:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 2:00,2019/11/26 3:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 3:00,2019/11/26 4:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 4:00,2019/11/26 5:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 5:00,2019/11/26 6:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 6:00,2019/11/26 7:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 7:00,2019/11/26 8:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 8:00,2019/11/26 9:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 9:00,2019/11/26 10:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 10:00,2019/11/26 11:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 11:00,2019/11/26 12:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 12:00,2019/11/26 13:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 13:00,2019/11/26 14:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 14:00,2019/11/26 15:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 15:00,2019/11/26 16:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 16:00,2019/11/26 17:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 17:00,2019/11/26 18:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 18:00,2019/11/26 19:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 19:00,2019/11/26 20:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 20:00,2019/11/26 21:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 21:00,2019/11/26 22:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 22:00,2019/11/26 23:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/26 23:00,2019/11/27 0:00,0,0,0,0,moderate breeze from the SW,cloudy,0,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 0:00,2019/11/27 1:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 1:00,2019/11/27 2:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 2:00,2019/11/27 3:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 3:00,2019/11/27 4:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 4:00,2019/11/27 5:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 5:00,2019/11/27 6:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 6:00,2019/11/27 7:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 7:00,2019/11/27 8:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 8:00,2019/11/27 9:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 9:00,2019/11/27 10:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 10:00,2019/11/27 11:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 11:00,2019/11/27 12:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 12:00,2019/11/27 13:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 13:00,2019/11/27 14:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 14:00,2019/11/27 15:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 15:00,2019/11/27 16:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 16:00,2019/11/27 17:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 17:00,2019/11/27 18:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 18:00,2019/11/27 19:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 19:00,2019/11/27 20:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 20:00,2019/11/27 21:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 21:00,2019/11/27 22:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 22:00,2019/11/27 23:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/27 23:00,2019/11/28 0:00,0,0,0,0,gentle breeze from the NW,sunny,-8,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 0:00,2019/11/28 1:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 1:00,2019/11/28 2:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 2:00,2019/11/28 3:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 3:00,2019/11/28 4:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 4:00,2019/11/28 5:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 5:00,2019/11/28 6:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 6:00,2019/11/28 7:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 7:00,2019/11/28 8:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 8:00,2019/11/28 9:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 9:00,2019/11/28 10:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 10:00,2019/11/28 11:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 11:00,2019/11/28 12:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 12:00,2019/11/28 13:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 13:00,2019/11/28 14:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 14:00,2019/11/28 15:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 15:00,2019/11/28 16:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 16:00,2019/11/28 17:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 17:00,2019/11/28 18:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 18:00,2019/11/28 19:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 19:00,2019/11/28 20:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 20:00,2019/11/28 21:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 21:00,2019/11/28 22:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 22:00,2019/11/28 23:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/28 23:00,2019/11/29 0:00,0,0,0,0,light winds from the SW,sunny,-6,True
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 0:00,2019/11/29 1:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 1:00,2019/11/29 2:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 2:00,2019/11/29 3:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 3:00,2019/11/29 4:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 4:00,2019/11/29 5:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 5:00,2019/11/29 6:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 6:00,2019/11/29 7:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 7:00,2019/11/29 8:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 8:00,2019/11/29 9:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 9:00,2019/11/29 10:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 10:00,2019/11/29 11:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 11:00,2019/11/29 12:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 12:00,2019/11/29 13:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 13:00,2019/11/29 14:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 14:00,2019/11/29 15:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 15:00,2019/11/29 16:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 16:00,2019/11/29 17:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 17:00,2019/11/29 18:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 18:00,2019/11/29 19:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 19:00,2019/11/29 20:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 20:00,2019/11/29 21:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 21:00,2019/11/29 22:00,0,0,0,0,light winds from the SW,sunny,-6,False
Yimianpobei Railway Station,Not Junction Station,Heilongjiang,Haerbin,Shangzhi,2019/11/29 22:00,2019/11/29 23:00,0,0,0,0,light winds from the SW,sunny,-6,False
