date,train_number,train_direction,station_name,station_order,scheduled_arrival_time,scheduled_departure_time,stop_time,actual_arrival_time,actual_departure_time,arrival_delay,departure_delay,wind,weather,temperature,major_holiday
2019-12-27,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,light winds from the S,sunny,4,False
2019-12-27,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:21:00,10:23:00,-1,-1,gentle breeze from the S,sunny,8,False
2019-12-27,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:23:00,12:25:00,-1,-1,light winds from the SW,sunny,9,False
2019-12-27,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:26:00,13:26:00,-2,0,light winds from the NW,sunny,9,False
2019-12-30,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:58:00,08:58:00,0,-2,moderate breeze from the NW,sunny,-4,False
2019-12-30,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:20:00,10:22:00,-2,-2,moderate breeze from the N,sunny,0,False
2019-12-30,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:22:00,12:25:00,-2,-1,moderate breeze from the NE,cloudy,13,False
2019-12-30,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:24:00,13:24:00,-4,0,moderate breeze from the N,cloudy,14,False
2020-01-01,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,light winds from the S,sunny,1,True
2020-01-01,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:20:00,10:23:00,-2,-1,light winds from the S,cloudy,5,True
2020-01-01,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:22:00,12:24:00,-2,-2,light winds from the SE,cloudy,8,True
2020-01-01,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:25:00,13:25:00,-3,0,light winds from the E,sunny,10,True
2020-01-04,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:58:00,08:58:00,0,-2,light winds from the NE,sunny,8,False
2020-01-04,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:20:00,10:23:00,-2,-1,light winds from the NE,sunny,9,False
2020-01-04,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:20:00,12:24:00,-4,-2,light winds from the E,cloudy,10,False
2020-01-04,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:25:00,13:25:00,-3,0,gentle breeze from the NE,light rain,11,False
2020-01-07,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,gentle breeze from the N,cloudy,2,False
2020-01-07,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:34:00,10:35:00,12,11,moderate breeze from the N,heavy snow,1,False
2020-01-07,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:49:00,12:51:00,25,25,moderate breeze from the W,light rain,7,False
2020-01-07,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:47:00,13:47:00,19,0,fresh breeze from the W,light rain,19,False
2020-01-09,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,light winds from the SW,sunny,5,False
2020-01-09,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:23:00,10:24:00,1,0,light winds from the S,sunny,6,False
2020-01-09,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:35:00,12:36:00,11,10,light winds from the E,sleet,3,False
2020-01-09,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:38:00,13:38:00,10,0,gentle breeze from the N,light rain,7,False
2020-01-10,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:58:00,08:58:00,0,-2,light winds from the N,sunny,6,False
2020-01-10,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:21:00,10:22:00,-1,-2,light winds from the N,cloudy,6,False
2020-01-10,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:24:00,12:26:00,0,0,light winds from the NE,light rain,6,False
2020-01-10,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:32:00,13:32:00,4,0,gentle breeze from the NE,light rain,10,False
2020-01-17,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,light winds from the SW,cloudy,3,False
2020-01-17,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:21:00,10:23:00,-1,-1,light winds from the S,sunny,4,False
2020-01-17,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:23:00,12:25:00,-1,-1,light winds from the NW,cloudy,6,False
2020-01-17,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:25:00,13:25:00,-3,0,light winds from the N,overcast,8,False
2020-01-19,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,light winds from the SW,sunny,6,False
2020-01-19,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:21:00,10:23:00,-1,-1,light winds from the S,sunny,6,False
2020-01-19,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:24:00,12:26:00,0,0, light winds from the W,cloudy,10,False
2020-01-19,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:25:00,13:25:00,-3,0,light winds from the NW,overcast,9,False
2020-01-20,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,light winds from the N,sunny,5,False
2020-01-20,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:22:00,10:23:00,0,-1,light winds from the N,sunny,6,False
2020-01-20,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:25:00,12:28:00,1,2,light winds from the E,sunny,10,False
2020-01-20,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:28:00,13:28:00,0,0, light winds from the W,cloudy,11,False
2020-01-21,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,light winds from the S,sunny,5,False
2020-01-21,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:20:00,10:23:00,-2,-1,gentle breeze from the S,cloudy,8,False
2020-01-21,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:23:00,12:25:00,-1,-1,light winds from the E,light rain,8,False
2020-01-21,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:25:00,13:25:00,-3,0,gentle breeze from the SE,light rain,13,False
2020-01-22,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:58:00,08:58:00,0,-2,light winds from the SW,sunny,6,False
2020-01-22,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:20:00,10:23:00,-2,-1,light winds from the S,cloudy,9,False
2020-01-22,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:23:00,12:24:00,-1,-2,light winds from the NE,light rain,8,False
2020-01-22,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:25:00,13:25:00,-3,0,light winds from the N,light rain,11,False
2020-01-23,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:59:00,08:59:00,0,-1,gentle breeze from the N,sunny,8,False
2020-01-23,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:21:00,10:23:00,-1,-1,light winds from the NE,cloudy,10,False
2020-01-23,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:23:00,12:25:00,-1,-1,gentle breeze from the NE,light rain,10,False
2020-01-23,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:24:00,13:24:00,-4,0,gentle breeze from the NE,moderate rain,11,False
2020-01-25,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:58:00,08:58:00,0,-2,light winds from the SW,sunny,5,True
2020-01-25,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:20:00,10:23:00,-2,-1,light winds from the N,cloudy,6,True
2020-01-25,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:20:00,12:24:00,-4,-2,moderate breeze from the SE,light rain,7,True
2020-01-25,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:24:00,13:24:00,-4,0,moderate breeze from the N,moderate rain,10,True
2020-01-26,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:58:00,08:58:00,0,-2,light winds from the S,overcast,5,False
2020-01-26,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:20:00,10:23:00,-2,-1,light winds from the NE,sleet,4,False
2020-01-26,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:21:00,12:24:00,-3,-2,moderate breeze from the NE,moderate rain,6,False
2020-01-26,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:22:00,13:22:00,-6,0,moderate breeze from the NE,moderate rain,10,False
2020-01-27,G1,down,Beijingnan Railway Station,1,09:00:00,09:00:00,----,08:58:00,08:58:00,0,-2,light winds from the SW,overcast,4,False
2020-01-27,G1,down,Jinanxi Railway Station,2,10:22:00,10:24:00,2,10:21:00,10:23:00,-1,-1,light winds from the N,overcast,4,False
2020-01-27,G1,down,Nanjingnan Railway Station,3,12:24:00,12:26:00,2,12:29:00,12:30:00,5,4,light winds from the N,overcast,6,False
2020-01-27,G1,down,Shanghaihongqiao Railway Station,4,13:28:00,13:28:00,----,13:27:00,13:27:00,-1,0,moderate breeze from the NW,light rain,8,False
2019-10-08,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NW,cloudy,21,False
2019-10-08,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the NE,overcast,21,False
2019-10-08,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,gentle breeze from the N,sunny,22,False
2019-10-08,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,20,False
2019-10-09,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the E,cloudy,24,False
2019-10-09,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the SE,cloudy,24,False
2019-10-09,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,light winds from the S,light rain,22,False
2019-10-09,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the S,sunny,22,False
2019-10-10,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the SE,sunny,27,False
2019-10-10,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the S,cloudy,27,False
2019-10-10,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,light winds from the N,light rain,20,False
2019-10-10,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the E,cloudy,21,False
2019-10-11,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,10:00:00,10:00:00,0,0,light winds from the NW,light rain,28,False
2019-10-11,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the NW,overcast,24,False
2019-10-11,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:02:00,2,1,light winds from the NE,overcast,21,False
2019-10-11,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the E,cloudy,18,False
2019-10-12,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,cloudy,26,False
2019-10-12,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the N,overcast,23,False
2019-10-12,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:58:00,13:00:00,-1,-1,light winds from the NE,cloudy,23,False
2019-10-12,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the E,overcast,18,False
2019-10-13,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the NE,overcast,25,False
2019-10-13,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the NE,cloudy,25,False
2019-10-13,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,gentle breeze from the NE,light rain,23,False
2019-10-13,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the N,light rain,13,False
2019-10-14,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the NE,light rain,25,False
2019-10-14,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:59:00,11:01:00,0,0,moderate breeze from the NE,overcast,22,False
2019-10-14,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,moderate breeze from the NE,cloudy,16,False
2019-10-14,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the N,sunny,15,False
2019-10-15,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the NE,overcast,21,False
2019-10-15,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the NE,sunny,19,False
2019-10-15,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the N,sunny,16,False
2019-10-15,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,17,False
2019-10-16,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,overcast,22,False
2019-10-16,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:56:00,11:01:00,-3,0,light winds from the E,cloudy,19,False
2019-10-16,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:57:00,12:59:00,-2,-2,light winds from the S,overcast,15,False
2019-10-16,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,overcast,15,False
2019-10-17,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,overcast,22,False
2019-10-17,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the N,cloudy,22,False
2019-10-17,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:01:00,13:03:00,2,2,light winds from the S,cloudy,18,False
2019-10-17,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the N,light rain,14,False
2019-10-18,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,moderate breeze from the N,cloudy,24,False
2019-10-18,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:01:00,-1,0,light winds from the N,sunny,24,False
2019-10-18,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the S,sunny,20,False
2019-10-18,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,18,False
2019-10-19,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,cloudy,24,False
2019-10-19,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:59:00,11:01:00,0,0,light winds from the E,sunny,23,False
2019-10-19,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:02:00,1,1,light winds from the S,sunny,23,False
2019-10-19,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the S,cloudy,20,False
2019-10-20,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the E,sunny,24,False
2019-10-20,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the SE,sunny,24,False
2019-10-20,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:00:00,0,-1,gentle breeze from the S,cloudy,23,False
2019-10-20,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the N,sunny,22,False
2019-10-21,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the NE,cloudy,24,False
2019-10-21,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:59:00,11:01:00,0,0,light winds from the E,sunny,25,False
2019-10-21,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,light winds from the N,cloudy,23,False
2019-10-21,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the N,sunny,20,False
2019-10-22,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NE,overcast,24,False
2019-10-22,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the NE,cloudy,23,False
2019-10-22,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the S,cloudy,24,False
2019-10-22,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the N,sunny,20,False
2019-10-23,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,cloudy,23,False
2019-10-23,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the NW,cloudy,24,False
2019-10-23,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:00:00,0,-1,light winds from the S,cloudy,23,False
2019-10-23,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,cloudy,21,False
2019-10-24,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the N,cloudy,24,False
2019-10-24,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the N,cloudy,24,False
2019-10-24,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:59:00,13:01:00,0,0,light winds from the S,cloudy,23,False
2019-10-24,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the N,light rain,16,False
2019-10-25,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,cloudy,24,False
2019-10-25,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the N,cloudy,24,False
2019-10-25,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:02:00,13:04:00,3,3,gentle breeze from the N,cloudy,15,False
2019-10-25,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,gentle breeze from the N,sunny,14,False
2019-10-26,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the N,cloudy,20,False
2019-10-26,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the N,cloudy,17,False
2019-10-26,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,light winds from the S,cloudy,17,False
2019-10-26,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:28:00,14:28:00,0,0,light winds from the SW,sunny,16,False
2019-10-27,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,light winds from the NE,cloudy,19,False
2019-10-27,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:58:00,11:00:00,-1,-1,light winds from the SE,cloudy,18,False
2019-10-27,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,12:58:00,13:00:00,-1,-1,gentle breeze from the S,sunny,20,False
2019-10-27,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:27:00,14:27:00,-1,0,light winds from the S,sunny,18,False
2019-10-28,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the W,cloudy,21,False
2019-10-28,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,gentle breeze from the W,cloudy,22,False
2019-10-28,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:00:00,13:01:00,1,0,moderate breeze from the N,sunny,18,False
2019-10-28,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:32:00,14:32:00,4,0,moderate breeze from the NW,sunny,15,False
2019-10-29,G10,up,Shanghaihongqiao Railway Station,1,10:00:00,10:00:00,----,09:59:00,09:59:00,0,-1,gentle breeze from the NW,sunny,23,False
2019-10-29,G10,up,Nanjingnan Railway Station,2,10:59:00,11:01:00,2,10:57:00,11:00:00,-2,-1,light winds from the N,cloudy,23,False
2019-10-29,G10,up,Jinanxi Railway Station,3,12:59:00,13:01:00,2,13:09:00,13:10:00,10,9,light winds from the S,sunny,19,False
2019-10-29,G10,up,Beijingnan Railway Station,4,14:28:00,14:28:00,----,14:32:00,14:32:00,4,0,light winds from the SW,sunny,16,False
